instance,pcm_intensity,pcm_loudness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,lspFreq_0,lspFreq_1,lspFreq_2,lspFreq_3,lspFreq_4,lspFreq_5,lspFreq_6,lspFreq_7,pcm_zcr,voiceProb,F0,F0env,pcm_RMSenergy,class
189_movies_1,0.000001576,0.720382656,-5.1883912381,-16.2868025175,21.9041040947,-24.4004811306,-8.2036008205,-15.2987588482,-12.1344128542,-7.6418436476,-10.2783765574,-8.3162162204,-13.2756824694,-3.6232296063,0.2643004462,0.4512855522,0.6066279481,0.8576857293,1.2949875623,1.4801979922,2.0266969313,2.6483846606,0.0620951345,0.7037705597,205.1920689775,206.8027089378,0.000001576,0
189_movies_2,2.16367829315801E-006,0.8424467123,-4.9587461365,-23.4931560054,19.7550248152,-25.6220597847,0.1679211961,-14.7373237892,-15.6114299535,-10.6386243699,-14.5712037218,-11.8787678785,-18.5921042359,-2.7262199271,0.2549571463,0.4360935348,0.596477828,0.8190110851,1.3138552318,1.4948128782,2.0285311535,2.6399476741,0.0620258917,0.7526081351,235.005271165,219.9246840032,2.16367829315801E-006,0
189_movies_3,1.59822904248273E-006,0.7504449999,-3.5391257357,-22.7251546737,18.2005568357,-27.6098797423,3.0830260575,-12.3487023801,-17.1335249172,-10.4337545118,-7.6138502204,-9.6537482241,-20.8235000221,-5.0788662466,0.2510639596,0.4369603261,0.5813686644,0.8183872308,1.3016811172,1.4961602905,2.0529996759,2.6497241601,0.0575792227,0.7379744065,227.1886560386,217.7624667984,1.59822904248273E-006,0
189_movies_4,1.75354293516984E-006,0.6997690331,-7.2001389737,-18.404503388,19.1972341757,-19.3189206705,-2.3444295785,-16.8302480528,-11.3081166709,-7.6596550865,-11.4114069852,-9.9209207902,-13.8286801786,-1.6631621576,0.2729731997,0.4598025545,0.6180058771,0.8580358116,1.2935773959,1.4837152688,2.0254177909,2.6437943993,0.0626699918,0.6926024548,263.3561649469,254.7097748451,1.75354293516984E-006,0
189_movies_5,1.93075388960013E-006,0.7882948083,-3.0776816677,-20.6836350963,15.9111816431,-27.0610343955,-1.4198178306,-18.0098168483,-9.9395155285,-3.6602818008,-4.2943264677,-2.995515554,-19.3473300425,-4.4214407496,0.2499908634,0.4470955791,0.6011501426,0.8413551806,1.3049749732,1.4902337148,2.0307648422,2.6452346711,0.0549159055,0.7415847127,201.8073623583,197.1187907795,1.93075388960013E-006,0
190_movies_1,1.92822315668909E-006,0.7765092323,-4.972536572,-16.0104874788,18.9582704507,-21.9388945963,-10.0443991172,-17.8597146028,-11.0724363535,-10.2885753115,-12.6347930701,-9.3524814204,-16.1916410039,-4.6387262138,0.2509931294,0.4479253083,0.6142287938,0.8817550347,1.3085483582,1.4732954301,2.0074427327,2.6416467775,0.0615971496,0.7261562324,226.9545400691,224.3288995929,1.92822315668909E-006,0
190_movies_2,1.51622116384533E-006,0.71789069,-5.9998398631,-15.027522941,22.1443363243,-22.9053027146,-6.8992581032,-18.0354760795,-9.8490978677,-9.6702028153,-10.0382775408,-5.2516367043,-16.6785881429,-5.5815603084,0.2680428688,0.4549723211,0.6159794086,0.859158908,1.2942115211,1.4802140873,2.0267624581,2.6438865834,0.0617762046,0.7039761305,211.7041316471,206.0199816249,1.51622116384533E-006,0
190_movies_3,1.05193036657458E-006,0.6251459523,-6.8751277759,-11.9656976721,15.6007576145,-19.3688663186,-2.8789732573,-14.6881137578,-15.2203643981,-7.1713415061,0.8668821077,-4.7434980382,-12.2839714185,-7.108592564,0.3010985791,0.4786913805,0.6338100529,0.9035856619,1.3060548638,1.4874015644,1.9828361726,2.6316888959,0.0762379086,0.6550977375,192.4182024409,190.4079808219,1.05193036657458E-006,1
190_movies_4,1.34264844470342E-006,0.6588018093,-6.5680957995,-11.7235318166,22.2777774644,-19.7453667969,-6.1527265037,-20.4193529438,-5.7303666513,-10.4079090002,-6.8356763293,-4.8186327691,-12.1380817891,-5.1698652046,0.2798891325,0.4668028066,0.6559198641,0.8700792868,1.2544670666,1.5046208411,2.0690263781,2.6568443425,0.0566773066,0.6732738912,214.1786659498,207.5954745205,1.34264844470342E-006,1
190_movies_5,1.64826410993937E-006,0.6761411085,-5.0023685714,-20.9059749552,16.8416767206,-22.5122694244,-3.5627243865,-20.0737374818,-7.2905294577,-4.8366445962,-4.924014938,-8.1817033635,-9.7586491916,-2.3310180551,0.2633583921,0.4365998199,0.6127366749,0.8575407013,1.2994680075,1.5042330228,2.0833656368,2.6523263453,0.0587618622,0.69259715,237.8049195021,228.3168027199,1.64826410993937E-006,0
191_makeup_2,1.4977306898143E-006,0.6617231319,-5.7243304411,-13.1507018831,-13.5099832268,-22.9543806923,-18.6682164694,-29.604216993,-24.4021608007,-12.1482862923,-7.1890609965,-13.8806231014,-6.3644369671,-9.4741468811,0.2031921346,0.4535975077,0.7235263711,0.9898992901,1.3051259155,1.3975753732,1.8846053944,2.6031389437,0.0498703926,0.7823801317,250.6298661017,230.5168859155,1.4977306898143E-006,1
191_makeup_3,1.55379482152898E-006,0.8155755672,-3.9837675897,-3.7517179716,-9.9113264591,-23.6089297452,-16.3679749592,-21.1481646875,-33.9292815786,-10.1801226311,-9.6114343923,-6.2500528004,-4.2295364263,-10.4438017072,0.2255434763,0.4867655964,0.7787543348,1.0948130896,1.3222410446,1.4067277536,1.8825795036,2.6069366714,0.0893763778,0.7190818938,210.5617859606,196.5010287143,1.55379482152898E-006,1
191_makeup_4,1.30312496635837E-006,0.7326783317,-3.0564762053,-6.1450666861,-5.3146281251,-23.7644242825,-14.7429507022,-17.5125845277,-29.913198397,-8.4362239936,-4.2271452608,-8.3104787009,-7.5301421916,-7.7156081909,0.2166208077,0.4884844533,0.7178626505,1.0586877087,1.3196419506,1.4039763,1.9074037304,2.6116373759,0.0728117787,0.7060137918,219.8909030686,205.0539846835,1.30312496635837E-006,1
191_makeup_5,1.16348961331298E-006,0.687728875,-1.0362457773,-7.1023521915,-11.5847420182,-23.2479285421,-12.6521484389,-21.6426944674,-32.3038804316,-12.1776612737,-4.7178883797,-5.0140236392,-6.1125927177,-11.1708551186,0.1988078094,0.4692481124,0.7514292075,1.0679481998,1.3202365726,1.4113056966,1.895406844,2.6141917906,0.0672854147,0.7070781169,189.814550565,186.7099087821,1.16348961331298E-006,0
191_makeup_6,1.02327482295244E-006,0.6570275728,-1.9731746707,-6.6057735807,-10.2890530172,-20.9307215307,-14.8035135688,-21.5353246857,-31.8643525103,-11.6883684935,-7.5061663654,-7.1635805103,-5.7691151984,-7.5150401617,0.216086839,0.4714093101,0.7526432476,1.0650054051,1.3212720057,1.4090708889,1.9052940897,2.6137245527,0.0724894293,0.6779339776,211.3895606186,202.7743568376,1.02327482295244E-006,1
191_makeup_7,4.62563283787531E-007,0.523999254,-6.1709228799,-13.369283037,-17.8921636661,-22.5440511179,-12.8307566052,-21.0556431558,-29.4395879545,-5.1040991606,-8.5480930595,-6.5190156794,-11.7660136766,-9.1734304344,0.2210039308,0.4882758156,0.761166226,1.0733788481,1.3223988506,1.4043296429,1.8835217403,2.6076325844,0.0764973936,0.6812775636,243.1711682692,209.2346665584,4.62563283787531E-007,1
193_books_1,1.5762451604882E-006,0.6821940596,-12.5141768097,-10.9379984971,-1.2597204397,-4.7484169106,-12.1518871061,-5.2332868091,-8.5573408143,-10.7424844575,4.0836743744,-5.220454738,-0.3169423665,-1.081596035,0.3022365509,0.4890510126,0.7377874762,0.9484425235,1.2936397937,1.4184322149,1.8657742092,2.6234317335,0.0916126124,0.559560616,289.7022846154,242.0488083095,1.5762451604882E-006,0
193_books_2,2.78747407465932E-006,0.9613597892,-9.8558172149,-12.8531026555,-13.4878956556,-11.1028763263,-13.0175360932,-11.8677566128,-25.0597518774,-8.9524528504,-3.0044496286,-1.4329782721,-4.4436152368,-3.9561032835,0.2627543342,0.4593289447,0.7307808534,0.977582362,1.2566477895,1.4259331767,1.9122950301,2.614048782,0.0789746376,0.6921856233,294.9977838542,288.2243721053,2.78747407465932E-006,0
193_books_3,2.93744029678281E-006,1.0060294976,-5.7889152845,-11.7875915582,-8.1129916822,-13.2062303503,-13.6464529732,-15.230386869,-23.6051959056,-12.2957720736,-1.4305456546,-16.7035743142,-11.499636526,-4.3975036058,0.2292844132,0.4339176094,0.6814104692,0.9466711971,1.262510086,1.4443551866,1.9401896331,2.625413,0.0545890679,0.7644215233,263.3515646753,243.36293174,2.93744029678281E-006,1
193_books_4,3.33783663661823E-006,0.9949451138,-6.9643867902,-17.7805001756,-16.010313269,-16.0412111819,-6.1830207021,-9.0052203748,-23.8183580601,-10.0611462287,-4.104709611,-4.3662547402,-8.651357331,-4.4016690963,0.2389786111,0.3958304311,0.6949309813,0.9497821636,1.2637739292,1.4551934888,1.9894181071,2.6344315699,0.0716870462,0.7282629822,271.6236057471,254.7476364076,3.33783663661823E-006,0
193_books_5,3.59771974583276E-006,1.0591207079,-8.1226564288,-13.5979567623,-7.3733587704,-16.4547189717,-15.9495569514,-11.5031443276,-23.3623453751,-10.1072803544,-6.9498197754,-2.4714847506,-17.7104728541,-5.7921235596,0.2540965781,0.4506379232,0.6773441215,0.9469251598,1.2434681887,1.4268229489,1.9043916234,2.6190885319,0.0674774805,0.7251890181,227.752683378,217.6035582979,3.59771974583276E-006,0
193_books_6,0.000003223,0.9443618853,-8.8770532696,-16.6627635016,-4.7283006018,-15.5829073662,-21.1817571553,-12.3207176548,-18.5954117562,-8.5614129703,-0.79333925,0.1822734273,-11.3235143558,-8.9192210726,0.2499488187,0.4166966653,0.6781387735,0.9692362233,1.280227137,1.4509989452,1.9099097397,2.6245702557,0.0623331143,0.7333751776,244.621775,210.5722289954,0.000003223,0
193_books_7,5.36279900459826E-006,1.2113726935,-3.0399263008,-13.4056130407,-7.5858036283,-12.4797048854,-14.5161305871,-13.6374285707,-27.428478111,-11.8015250355,-5.6251800013,-10.6764226917,-14.0041986508,-10.8607828348,0.1996611314,0.4023601201,0.6819365463,0.9652896053,1.2678749461,1.4559815377,1.9700329401,2.6291856208,0.0512872577,0.8030047633,241.7983312258,234.7115945011,5.36279900459826E-006,0
194_books_1,2.97741553309679E-006,0.9490047898,-5.1816625985,-10.8190939343,-5.6268211483,-5.8284245822,-13.5611677903,-14.6618661402,-22.2009281838,-12.2624460098,-0.6798417673,-20.1683619968,-14.9234906514,-5.1313506165,0.2207414431,0.4044829813,0.6978083798,0.9530807084,1.232928372,1.4539941308,1.9637694579,2.6383161931,0.0572779436,0.7282215698,232.275164557,214.3161096573,2.97741553309679E-006,1
194_books_3,3.14368250165686E-006,0.9824215752,-8.9824198004,-12.1379667551,-6.1977566876,-11.8686323051,-16.2375954541,-13.007182601,-20.9278272916,-9.0157030188,-3.4681963323,-9.6940774257,-10.7541156467,-5.802074308,0.2532524267,0.4504035797,0.6991555731,0.9609890002,1.2521653159,1.4277892802,1.8950043946,2.6114896326,0.068170784,0.705041409,236.5814523589,231.9788743039,3.14368250165686E-006,1
194_books_5,2.58688085400621E-006,0.9067221331,-8.9773465495,-12.6952301408,-8.6462682985,-13.728201762,-15.2979568151,-6.8339944958,-16.331012618,-10.8956571861,-0.979251059,-5.3173147616,-6.4905289337,-8.8260581993,0.2612017604,0.4519467388,0.6904897217,0.9559363557,1.2562215969,1.4375561421,1.9091059729,2.6208866098,0.0692005138,0.6764890469,249.0478780075,243.7900490956,2.58688085400621E-006,1
196_books_1,2.02778030590046E-007,0.441053298,12.163653828,-19.3661070548,23.761126984,-8.1443494231,-12.0593121912,6.163480515,-9.2721981805,4.7435602883,8.876569474,2.4733773595,-0.9921676678,10.3418457351,0.135329802,0.375604909,0.5174541391,1.2616740443,1.5498285137,1.7208466097,2.0758171453,2.5726287697,0.0140003749,0.7706676367,202.664363913,206.3938611883,2.02778030590046E-007,1
196_books_2,1.26700517113034E-007,0.4143022499,15.572464013,-17.4415249528,21.7399868542,-7.015769176,-9.7836749328,5.3783629179,-14.8697802638,1.4730384897,7.4265174055,0.9652136907,-3.1447174374,8.0204539379,0.1292755051,0.3628098236,0.5127538995,1.2876421709,1.5514006966,1.7151456835,2.0686840796,2.5625961663,0.0119596848,0.8316851566,199.5765496711,199.3524702117,1.26700517113034E-007,1
196_books_3,2.20478845159168E-007,0.4478759173,13.6556218405,-17.5951164929,22.7830229143,-7.1044235398,-11.3896995995,6.1385468436,-12.0613451634,3.8325014802,8.9410735067,4.1132198436,-0.001858219,9.3516611901,0.1261360792,0.3718941916,0.5251382269,1.2889697108,1.5504005592,1.7249338629,2.07319048,2.5760991355,0.0122671008,0.7499701553,191.8567289169,185.0021523918,2.20478845159168E-007,1
197_books_1,5.55855418717831E-007,0.5256145645,-7.9548119479,3.784093172,-0.8910921602,-5.5891998525,-13.673998989,-11.6119638765,-4.0684435984,-12.1597120632,-20.3941478953,-12.7185950857,-12.514620106,-5.0866902202,0.2659423991,0.5282475752,0.8114565309,1.0639614311,1.3009871577,1.4159413626,1.8811306216,2.6345287095,0.083229195,0.6111948509,195.4311302521,186.3860941441,5.55855418717831E-007,1
197_books_2,0.000001464,0.8021390916,-0.4359319119,-6.6067704765,4.2105256396,-12.6820835327,-20.3806187843,-15.3489865426,-14.0652389128,-13.8809090066,-29.2831358562,-8.7851314079,-16.0819155037,-5.7714826961,0.1886176234,0.4241782363,0.6716080531,1.0132411104,1.2878790471,1.4391715589,1.9438004898,2.6442948807,0.0372937521,0.7654750747,184.9130639252,180.8636879121,0.000001464,1
197_books_3,7.14393897887807E-007,0.6012785794,-5.437402131,-3.2089663924,2.4512979049,-6.9598182025,-13.0140910482,-13.0186431873,-16.4953508184,-8.0109660653,-19.1849636831,-7.481801741,-11.8927354159,-4.777165255,0.2367457218,0.461727396,0.7427471169,1.0346937992,1.2828884229,1.4247656265,1.8750006386,2.6343663896,0.0544262277,0.6303899221,195.5646620915,156.0069955823,7.14393897887807E-007,1
197_books_4,6.61800694583692E-007,0.4871407487,-7.5522410425,-1.5980490989,-0.5607230469,-8.0780327645,-13.7500847911,-10.4633506319,-7.1054198891,-9.9950685206,-14.5399329758,-8.6691082232,-10.1031754491,-5.041552292,0.2580350533,0.5052058869,0.7788378016,1.048605135,1.3011368024,1.4071186703,1.8601036279,2.6456849952,0.063584164,0.5714906472,194.3100593216,180.7348185091,6.61800694583692E-007,1
197_books_5,1.24954614942005E-006,0.6615207948,-8.2209812334,-7.7910002872,2.7187845997,-7.1879038958,-7.1496787938,-6.7574227257,-14.9012467705,-12.1307221371,-27.7521249562,-11.2853090179,-17.3314560748,-5.6839200939,0.2447992575,0.4619877581,0.7064663226,1.0092689866,1.2815455768,1.4094115987,1.8443139474,2.6175131118,0.0544189695,0.6576440886,187.9483159797,178.1740533553,1.24954614942005E-006,0
197_books_6,1.07337001615547E-006,0.6940482139,-7.1392031445,-3.8812173844,3.2614570494,-12.0626139687,-14.9074056045,-7.0695957051,-13.1375288828,-12.7809631661,-30.3883139148,-8.8238365486,-16.1861451504,-7.0444025512,0.2485605535,0.4742703387,0.7201718535,1.0181042984,1.2899383811,1.4130858443,1.8567972008,2.625864998,0.063366676,0.7128435372,194.5405412256,187.4985034016,1.07337001615547E-006,1
198_books_1,1.55405797510452E-006,0.734991368,6.1979608989,-36.512630661,23.0204017186,-43.7057950847,27.8096925763,-35.3212983446,27.9365836785,-12.9843059055,-9.9390299322,-19.7812637571,-31.1100887023,3.1620757644,0.1924849433,0.3641478633,0.5885201435,0.689330187,1.0855821644,1.7963724689,2.243610774,2.7050751751,0.0586126195,0.7518691254,193.8376958042,189.3077344633,1.55405797510452E-006,1
198_books_2,8.78391151449406E-007,0.6659262692,2.6559286965,-31.0513053757,35.9173054411,-38.9166521622,23.8085215516,-39.3153627135,26.7767190914,-22.6078206181,-4.0384318862,-11.3308840609,-23.4698258349,0.1636498275,0.2500663281,0.3922723295,0.5849119338,0.6912498376,1.0453357289,1.7890344514,2.2313124757,2.700143473,0.055480141,0.6990985422,178.4960260938,166.4117386486,8.78391151449406E-007,1
198_books_3,1.20548812485362E-006,0.6573263897,3.8344467393,-34.0943419565,27.3561032145,-41.2730544203,25.5828984535,-36.8043824493,25.6841573906,-15.3111750371,-5.8058067193,-14.5042072855,-18.2938605559,2.9107599797,0.2367981899,0.3821619014,0.5806614674,0.6929489007,1.1177359543,1.8048184493,2.242915942,2.7049826232,0.059659428,0.6599582043,163.4514647561,114.9532368116,1.20548812485362E-006,1
198_books_4,5.97909378813064E-007,0.5681783769,4.950088907,-31.1029609459,29.3901947787,-40.5183806093,24.8730458332,-39.1023567921,31.7456999692,-19.3454052095,-1.6668796456,-13.117003826,-21.6884124832,0.4921592511,0.2321988456,0.3823368556,0.5879396826,0.6922430342,1.043467383,1.7808368943,2.2286046093,2.6993710323,0.0537926874,0.6812330305,177.9731314787,172.5973163082,5.97909378813064E-007,1
198_books_5,1.79838451048143E-006,0.7229902887,7.927821263,-35.6465336955,18.7321899247,-42.8158193333,29.9163261299,-30.0817659043,27.7011128293,-17.0228981467,-7.0358500945,-15.8882645162,-25.3318280178,-0.2535882862,0.1906157547,0.3377501466,0.5836686091,0.6961492887,1.1408134603,1.8017334185,2.2476235541,2.7047282915,0.0490057954,0.721995058,185.6496519478,178.9210311111,1.79838451048143E-006,1
198_books_6,3.00889922682055E-007,0.4841880006,3.6022144107,-29.4824159167,31.1706503967,-42.7140695,29.9990425394,-31.1005679833,31.4079080267,-24.4562234644,-5.2761043929,-12.3581233944,-10.5269222973,6.2121543285,0.2268934028,0.399418765,0.5945832689,0.6898441222,1.0163751878,1.77340345,2.2262437667,2.6990812111,0.056527653,0.6201747328,171.8173793478,148.7771477778,3.00889922682055E-007,1
198_books_7,1.39360321825717E-006,0.6092942869,4.3895326534,-32.6352807965,25.26147885,-43.005212655,25.3225793267,-34.2458597831,30.0210069762,-17.4168478808,-4.5887576036,-15.4853030775,-18.0517080789,3.3607953128,0.2247489496,0.3809887911,0.5841333795,0.7023904409,1.076113307,1.7877912171,2.23473325,2.7004546783,0.0576827128,0.6598384928,178.1902639881,170.6724123643,1.39360321825717E-006,1
198_books_8,5.39837248076436E-007,0.4062870291,-0.0563714277,-29.727249203,28.875658403,-43.4106011212,34.4959973,-30.3516839885,31.6962983326,-18.8246017045,2.9597479203,-7.2899306758,-10.1556214659,8.3047058129,0.2604878642,0.4197901255,0.6167154794,0.6943083876,1.0435352936,1.7920877,2.2462826364,2.7098258545,0.0778345576,0.565939463,177.1592651163,156.7322804848,5.39837248076436E-007,1
199_books_1,3.24134771632029E-006,0.9725602744,-10.5771220988,-7.7796513423,1.0017461628,-25.0487297951,-9.7329757175,-15.4934210791,-7.2585667637,-17.4745340024,-20.3053783383,-0.1694805414,-6.9609112201,-3.0959529092,0.2722947628,0.5032203929,0.7041756046,0.9616149476,1.3275713392,1.4059370748,1.8014562007,2.5838959776,0.0759852421,0.6173918178,172.8472956088,157.983503192,3.24134771632029E-006,1
199_books_2,3.84219109610503E-006,1.0679355481,-12.3500452827,-13.0759936676,-7.179667363,-23.8164744731,-9.862303486,-17.0094297546,-4.8890149321,-12.1207039837,-13.8281294014,-1.5645680141,-11.7902785779,-1.1777762358,0.2708133632,0.5055658711,0.7108777877,0.9355850674,1.3136643112,1.4092220443,1.8397930484,2.5874163845,0.0865350258,0.5919135957,162.1254726872,151.0937168465,3.84219109610503E-006,1
199_books_3,3.22118311336021E-006,0.956329403,-7.0686375437,-9.6921717861,-7.0027970394,-29.5040401677,-6.0816860335,-14.1427552706,-7.2744811027,-16.2291879121,-15.429325435,-3.2770739757,-13.3406998843,-1.1433234488,0.2321862865,0.4702140953,0.6899629772,0.9568985139,1.3301885179,1.410802163,1.8101475407,2.5836412094,0.0567689467,0.6374600902,183.1335402951,172.0397472658,3.22118311336021E-006,0
199_books_4,0.00000317,0.9761463876,-12.2430375947,-8.5570697651,-3.2149553789,-21.317283703,-9.5296607031,-15.8656884903,-0.7351973239,-14.0201410561,-13.5741893112,3.7169791876,-13.531922545,-4.3519096679,0.2932090769,0.5151813257,0.7200214,0.9710149119,1.3316704358,1.4144770687,1.8234999224,2.5830280567,0.1015791421,0.5506022134,166.9768893855,151.8223866567,0.00000317,0
200_books_1,1.74570011768349E-006,0.7020029494,-12.9652075394,-12.9815658468,-10.8601085841,-9.176041879,-16.2800946546,0.1678591325,-10.4087206256,-5.1558746468,-10.7898497802,-12.2180634971,2.1272141148,11.0447592476,0.2893101317,0.4722194849,0.7667610889,1.0108374706,1.2661774444,1.425465254,1.8641370714,2.6102224762,0.1094417826,0.5929180968,373.6836982759,261.1248484921,1.74570011768349E-006,1
200_books_2,3.07222344302488E-006,1.0546178643,-7.4309057875,-10.7614613245,-5.2124638347,-14.3129464829,-22.4377773922,-8.0308948032,-13.9013696711,-0.8466906372,-7.7683253042,-8.7018157319,-10.646907889,2.2603294193,0.2557774122,0.4730237336,0.6973548721,0.9822530514,1.2563182932,1.4230785634,1.8685138052,2.6006299577,0.0661022662,0.7242031742,224.9564087784,218.993283169,3.07222344302488E-006,1
200_books_3,2.2071816598209E-006,0.9006536867,-8.6237325389,-12.0477295815,-1.0883809427,-17.4400251466,-16.9401360806,-4.8781884785,-13.4125418874,4.5479653815,-7.6800441923,-4.1311064728,-10.517646943,-0.2809796762,0.2695553111,0.4611366276,0.6743616069,0.989886034,1.2630892614,1.4154132803,1.8847140173,2.6181599465,0.0684675308,0.7031318205,250.4769220339,231.1952098898,2.2071816598209E-006,1
200_books_4,3.11581661484835E-006,0.8860044152,-10.4146773494,-15.7587489237,-11.1189326665,-16.4817451933,-14.8477490218,-2.9234417194,-11.5879483738,0.1346398518,-8.4985251055,-11.7267995271,-7.2568953668,4.3149614812,0.2591303941,0.45060259,0.6935004904,0.9713019211,1.2519711962,1.4323647153,1.8891335287,2.6145942727,0.0684236573,0.6569428871,288.1902996337,285.6043866268,3.11581661484835E-006,0
200_books_5,2.63272438838209E-006,0.8863974247,-10.4130247704,-16.1093483288,-6.0620455292,-18.7424526294,-21.1341894984,-4.1905080762,-14.261271384,-2.0238714852,-10.1719152344,-5.7834584887,-9.6628656588,-1.080334752,0.265395095,0.444015514,0.6776419228,0.9822922937,1.254358611,1.4248238982,1.9186979302,2.6190425297,0.0717494013,0.6966575102,245.8155451515,232.4240026545,2.63272438838209E-006,1
200_books_6,2.59119443286507E-006,0.9692654492,-9.3657755366,-15.8285253007,-9.25651378,-16.199305785,-23.5323795128,-6.2334281949,-16.5920446147,0.372909776,-11.7397656156,-2.5137401477,-1.8894500927,1.4545883964,0.2741129531,0.4661241156,0.7027287554,0.9954911392,1.2689402008,1.4365983116,1.9111504211,2.6155430065,0.0885944587,0.687644314,244.6008206039,239.0971396219,2.59119443286507E-006,1
200_books_7,2.63272438838209E-006,0.8863974247,-10.4130247704,-16.1093483288,-6.0620455292,-18.7424526294,-21.1341894984,-4.1905080762,-14.261271384,-2.0238714852,-10.1719152344,-5.7834584887,-9.6628656588,-1.080334752,0.265395095,0.444015514,0.6776419228,0.9822922937,1.254358611,1.4248238982,1.9186979302,2.6190425297,0.0717494013,0.6966575102,245.8155451515,232.4240026545,2.63272438838209E-006,1
200_books_8,2.59119443286507E-006,0.9692654492,-9.3657755366,-15.8285253007,-9.25651378,-16.199305785,-23.5323795128,-6.2334281949,-16.5920446147,0.372909776,-11.7397656156,-2.5137401477,-1.8894500927,1.4545883964,0.2741129531,0.4661241156,0.7027287554,0.9954911392,1.2689402008,1.4365983116,1.9111504211,2.6155430065,0.0885944587,0.687644314,244.6008206039,239.0971396219,2.59119443286507E-006,1
